h3_index,resolution,moku_id,moku_name,island
8846492d51fffff,8,molokai-kona,Kona,molokai
885d169359fffff,8,molokai-kona,Kona,molokai
8846492ee7fffff,8,molokai-kona,Kona,molokai
88464929a9fffff,8,molokai-kona,Kona,molokai
88464970a1fffff,8,molokai-kona,Kona,molokai
884649292dfffff,8,molokai-kona,Kona,molokai
8846497563fffff,8,molokai-kona,Kona,molokai
8846492c59fffff,8,molokai-kona,Kona,molokai
885d169261fffff,8,molokai-kona,Kona,molokai
88464974e7fffff,8,molokai-kona,Kona,molokai
884649606bfffff,8,molokai-kona,Kona,molokai
8846496201fffff,8,molokai-kona,Kona,molokai
8846492835fffff,8,molokai-kona,Kona,molokai
88464929cbfffff,8,molokai-kona,Kona,molokai
88464966c3fffff,8,molokai-kona,Kona,molokai
884649631bfffff,8,molokai-kona,Kona,molokai
8846496647fffff,8,molokai-kona,Kona,molokai
8846497585fffff,8,molokai-kona,Kona,molokai
8846497509fffff,8,molokai-kona,Kona,molokai
8846496761fffff,8,molokai-kona,Kona,molokai
885d169207fffff,8,molokai-kona,Kona,molokai
8846496223fffff,8,molokai-kona,Kona,molokai
88464929edfffff,8,molokai-kona,Kona,molokai
8846496011fffff,8,molokai-kona,Kona,molokai
8846492d19fffff,8,molokai-kona,Kona,molokai
884649633dfffff,8,molokai-kona,Kona,molokai
8846496669fffff,8,molokai-kona,Kona,molokai
88464975a7fffff,8,molokai-kona,Kona,molokai
88464962c1fffff,8,molokai-kona,Kona,molokai
884649752bfffff,8,molokai-kona,Kona,molokai
8846492c21fffff,8,molokai-kona,Kona,molokai
885d169229fffff,8,molokai-kona,Kona,molokai
8846496245fffff,8,molokai-kona,Kona,molokai
8846492d3bfffff,8,molokai-kona,Kona,molokai
885d169343fffff,8,molokai-kona,Kona,molokai
8846492993fffff,8,molokai-kona,Kona,molokai
8846497433fffff,8,molokai-kona,Kona,molokai
884649668bfffff,8,molokai-kona,Kona,molokai
88464975c9fffff,8,molokai-kona,Kona,molokai
88464962e3fffff,8,molokai-kona,Kona,molokai
8846492917fffff,8,molokai-kona,Kona,molokai
8846492c43fffff,8,molokai-kona,Kona,molokai
885d16924bfffff,8,molokai-kona,Kona,molokai
8846496267fffff,8,molokai-kona,Kona,molokai
8846496055fffff,8,molokai-kona,Kona,molokai
88464929b5fffff,8,molokai-kona,Kona,molokai
88464975ebfffff,8,molokai-kona,Kona,molokai
88464970adfffff,8,molokai-kona,Kona,molokai
8846492939fffff,8,molokai-kona,Kona,molokai
885d16926dfffff,8,molokai-kona,Kona,molokai
8846496289fffff,8,molokai-kona,Kona,molokai
884649674bfffff,8,molokai-kona,Kona,molokai
884649620dfffff,8,molokai-kona,Kona,molokai
88464929d7fffff,8,molokai-kona,Kona,molokai
8846492d03fffff,8,molokai-kona,Kona,molokai
8846496653fffff,8,molokai-kona,Kona,molokai
8846497591fffff,8,molokai-kona,Kona,molokai
88464962abfffff,8,molokai-kona,Kona,molokai
8846497515fffff,8,molokai-kona,Kona,molokai
8846492c0bfffff,8,molokai-kona,Kona,molokai
884649676dfffff,8,molokai-kona,Kona,molokai
885d169213fffff,8,molokai-kona,Kona,molokai
8846497499fffff,8,molokai-kona,Kona,molokai
884649601dfffff,8,molokai-kona,Kona,molokai
8846492d25fffff,8,molokai-kona,Kona,molokai
88464975b3fffff,8,molokai-kona,Kona,molokai
88464962cdfffff,8,molokai-kona,Kona,molokai
8846492901fffff,8,molokai-kona,Kona,molokai
8846497537fffff,8,molokai-kona,Kona,molokai
8846492c2dfffff,8,molokai-kona,Kona,molokai
8846496251fffff,8,molokai-kona,Kona,molokai
8846492885fffff,8,molokai-kona,Kona,molokai
88464974bbfffff,8,molokai-kona,Kona,molokai
88464975d5fffff,8,molokai-kona,Kona,molokai
8846496159fffff,8,molokai-kona,Kona,molokai
8846492923fffff,8,molokai-kona,Kona,molokai
884649661bfffff,8,molokai-kona,Kona,molokai
885d169257fffff,8,molokai-kona,Kona,molokai
88464928a7fffff,8,molokai-kona,Kona,molokai
8846496061fffff,8,molokai-kona,Kona,molokai
88464929c1fffff,8,molokai-kona,Kona,molokai
88464970b9fffff,8,molokai-kona,Kona,molokai
8846496311fffff,8,molokai-kona,Kona,molokai
8846492945fffff,8,molokai-kona,Kona,molokai
884649663dfffff,8,molokai-kona,Kona,molokai
8846496295fffff,8,molokai-kona,Kona,molokai
88464971d3fffff,8,molokai-kona,Kona,molokai
8846496219fffff,8,molokai-kona,Kona,molokai
88464929e3fffff,8,molokai-kona,Kona,molokai
8846497483fffff,8,molokai-kona,Kona,molokai
88464966dbfffff,8,molokai-kona,Kona,molokai
8846496007fffff,8,molokai-kona,Kona,molokai
8846492ea5fffff,8,molokai-kona,Kona,molokai
8846496333fffff,8,molokai-kona,Kona,molokai
8846492967fffff,8,molokai-kona,Kona,molokai
884649759dfffff,8,molokai-kona,Kona,molokai
88464962b7fffff,8,molokai-kona,Kona,molokai
8846497521fffff,8,molokai-kona,Kona,molokai
884649623bfffff,8,molokai-kona,Kona,molokai
88464974a5fffff,8,molokai-kona,Kona,molokai
8846496029fffff,8,molokai-kona,Kona,molokai
8846492d31fffff,8,molokai-kona,Kona,molokai
8846496355fffff,8,molokai-kona,Kona,molokai
8846492989fffff,8,molokai-kona,Kona,molokai
8846496681fffff,8,molokai-kona,Kona,molokai
8846496143fffff,8,molokai-kona,Kona,molokai
88464962d9fffff,8,molokai-kona,Kona,molokai
884649290dfffff,8,molokai-kona,Kona,molokai
8846496605fffff,8,molokai-kona,Kona,molokai
8846492c39fffff,8,molokai-kona,Kona,molokai
885d169241fffff,8,molokai-kona,Kona,molokai
884649625dfffff,8,molokai-kona,Kona,molokai
884649719bfffff,8,molokai-kona,Kona,molokai
884649604bfffff,8,molokai-kona,Kona,molokai
8846492d53fffff,8,molokai-kona,Kona,molokai
885d16935bfffff,8,molokai-kona,Kona,molokai
88464929abfffff,8,molokai-kona,Kona,molokai
88464975e1fffff,8,molokai-kona,Kona,molokai
88464970a3fffff,8,molokai-kona,Kona,molokai
8846497565fffff,8,molokai-kona,Kona,molokai
8846492c5bfffff,8,molokai-kona,Kona,molokai
885d169263fffff,8,molokai-kona,Kona,molokai
8846496741fffff,8,molokai-kona,Kona,molokai
884649606dfffff,8,molokai-kona,Kona,molokai
8846496203fffff,8,molokai-kona,Kona,molokai
8846492837fffff,8,molokai-kona,Kona,molokai
88464929cdfffff,8,molokai-kona,Kona,molokai
88464966c5fffff,8,molokai-kona,Kona,molokai
884649631dfffff,8,molokai-kona,Kona,molokai
8846492951fffff,8,molokai-kona,Kona,molokai
8846496649fffff,8,molokai-kona,Kona,molokai
8846497587fffff,8,molokai-kona,Kona,molokai
88464962a1fffff,8,molokai-kona,Kona,molokai
884649750bfffff,8,molokai-kona,Kona,molokai
8846492c01fffff,8,molokai-kona,Kona,molokai
885d169209fffff,8,molokai-kona,Kona,molokai
8846496225fffff,8,molokai-kona,Kona,molokai
8846496013fffff,8,molokai-kona,Kona,molokai
885d147a17fffff,8,maui-koolau,Koʻolau,maui
885d147aa1fffff,8,maui-koolau,Koʻolau,maui
885d14614dfffff,8,maui-koolau,Koʻolau,maui
885d147895fffff,8,maui-koolau,Koʻolau,maui
885d147a33fffff,8,maui-koolau,Koʻolau,maui
885d146a5bfffff,8,maui-koolau,Koʻolau,maui
885d147abdfffff,8,maui-koolau,Koʻolau,maui
885d146169fffff,8,maui-koolau,Koʻolau,maui
885d1478b1fffff,8,maui-koolau,Koʻolau,maui
885d146307fffff,8,maui-koolau,Koʻolau,maui
885d147843fffff,8,maui-koolau,Koʻolau,maui
885d1478cdfffff,8,maui-koolau,Koʻolau,maui
885d146323fffff,8,maui-koolau,Koʻolau,maui
885d1478e9fffff,8,maui-koolau,Koʻolau,maui
885d147a87fffff,8,maui-koolau,Koʻolau,maui
885d147aa3fffff,8,maui-koolau,Koʻolau,maui
885d147897fffff,8,maui-koolau,Koʻolau,maui
885d147a35fffff,8,maui-koolau,Koʻolau,maui
885d14616bfffff,8,maui-koolau,Koʻolau,maui
885d1478b3fffff,8,maui-koolau,Koʻolau,maui
885d146309fffff,8,maui-koolau,Koʻolau,maui
885d147845fffff,8,maui-koolau,Koʻolau,maui
885d146325fffff,8,maui-koolau,Koʻolau,maui
885d146119fffff,8,maui-koolau,Koʻolau,maui
885d1478ebfffff,8,maui-koolau,Koʻolau,maui
885d147a89fffff,8,maui-koolau,Koʻolau,maui
885d147aa5fffff,8,maui-koolau,Koʻolau,maui
885d146151fffff,8,maui-koolau,Koʻolau,maui
885d147899fffff,8,maui-koolau,Koʻolau,maui
885d147a37fffff,8,maui-koolau,Koʻolau,maui
885d14616dfffff,8,maui-koolau,Koʻolau,maui
885d14630bfffff,8,maui-koolau,Koʻolau,maui
885d147847fffff,8,maui-koolau,Koʻolau,maui
885d1478d1fffff,8,maui-koolau,Koʻolau,maui
885d146327fffff,8,maui-koolau,Koʻolau,maui
885d1478edfffff,8,maui-koolau,Koʻolau,maui
885d146343fffff,8,maui-koolau,Koʻolau,maui
885d147a01fffff,8,maui-koolau,Koʻolau,maui
885d147a8bfffff,8,maui-koolau,Koʻolau,maui
885d147a1dfffff,8,maui-koolau,Koʻolau,maui
885d147aa7fffff,8,maui-koolau,Koʻolau,maui
885d146153fffff,8,maui-koolau,Koʻolau,maui
885d147811fffff,8,maui-koolau,Koʻolau,maui
885d14789bfffff,8,maui-koolau,Koʻolau,maui
885d147a39fffff,8,maui-koolau,Koʻolau,maui
885d1478b7fffff,8,maui-koolau,Koʻolau,maui
885d14630dfffff,8,maui-koolau,Koʻolau,maui
885d147a55fffff,8,maui-koolau,Koʻolau,maui
885d146101fffff,8,maui-koolau,Koʻolau,maui
885d147849fffff,8,maui-koolau,Koʻolau,maui
885d1478d3fffff,8,maui-koolau,Koʻolau,maui
885d146329fffff,8,maui-koolau,Koʻolau,maui
885d14611dfffff,8,maui-koolau,Koʻolau,maui
885d146345fffff,8,maui-koolau,Koʻolau,maui
885d147a03fffff,8,maui-koolau,Koʻolau,maui
885d147a8dfffff,8,maui-koolau,Koʻolau,maui
885d147881fffff,8,maui-koolau,Koʻolau,maui
885d146361fffff,8,maui-koolau,Koʻolau,maui
885d147aa9fffff,8,maui-koolau,Koʻolau,maui
885d146041fffff,8,maui-koolau,Koʻolau,maui
885d146155fffff,8,maui-koolau,Koʻolau,maui
885d147813fffff,8,maui-koolau,Koʻolau,maui
885d14789dfffff,8,maui-koolau,Koʻolau,maui
885d147a3bfffff,8,maui-koolau,Koʻolau,maui
885d147ac5fffff,8,maui-koolau,Koʻolau,maui
885d1478b9fffff,8,maui-koolau,Koʻolau,maui
885d147a57fffff,8,maui-koolau,Koʻolau,maui
885d147ae1fffff,8,maui-koolau,Koʻolau,maui
885d146103fffff,8,maui-koolau,Koʻolau,maui
885d14784bfffff,8,maui-koolau,Koʻolau,maui
885d1478d5fffff,8,maui-koolau,Koʻolau,maui
885d14632bfffff,8,maui-koolau,Koʻolau,maui
885d146347fffff,8,maui-koolau,Koʻolau,maui
885d147a05fffff,8,maui-koolau,Koʻolau,maui
885d147883fffff,8,maui-koolau,Koʻolau,maui
885d146363fffff,8,maui-koolau,Koʻolau,maui
885d147aabfffff,8,maui-koolau,Koʻolau,maui
885d146157fffff,8,maui-koolau,Koʻolau,maui
885d147a3dfffff,8,maui-koolau,Koʻolau,maui
885d147ac7fffff,8,maui-koolau,Koʻolau,maui
885d1478bbfffff,8,maui-koolau,Koʻolau,maui
885d146311fffff,8,maui-koolau,Koʻolau,maui
885d147ae3fffff,8,maui-koolau,Koʻolau,maui
885d146105fffff,8,maui-koolau,Koʻolau,maui
885d14784dfffff,8,maui-koolau,Koʻolau,maui
885d1478d7fffff,8,maui-koolau,Koʻolau,maui
885d14632dfffff,8,maui-koolau,Koʻolau,maui
885d147a07fffff,8,maui-koolau,Koʻolau,maui
885d147a91fffff,8,maui-koolau,Koʻolau,maui
885d147885fffff,8,maui-koolau,Koʻolau,maui
885d146365fffff,8,maui-koolau,Koʻolau,maui
885d147a23fffff,8,maui-koolau,Koʻolau,maui
885d147aadfffff,8,maui-koolau,Koʻolau,maui
885d146045fffff,8,maui-koolau,Koʻolau,maui
885d146159fffff,8,maui-koolau,Koʻolau,maui
885d147817fffff,8,maui-koolau,Koʻolau,maui
885d146061fffff,8,maui-koolau,Koʻolau,maui
885d1478bdfffff,8,maui-koolau,Koʻolau,maui
885d146313fffff,8,maui-koolau,Koʻolau,maui
885d147ae5fffff,8,maui-koolau,Koʻolau,maui
885d1478d9fffff,8,maui-koolau,Koʻolau,maui
885d147a09fffff,8,maui-koolau,Koʻolau,maui
885d147a93fffff,8,maui-koolau,Koʻolau,maui
885d147887fffff,8,maui-koolau,Koʻolau,maui
885d146367fffff,8,maui-koolau,Koʻolau,maui
885d146047fffff,8,maui-koolau,Koʻolau,maui
885d14615bfffff,8,maui-koolau,Koʻolau,maui
885d147819fffff,8,maui-koolau,Koʻolau,maui
885d146315fffff,8,maui-koolau,Koʻolau,maui
885d147ae7fffff,8,maui-koolau,Koʻolau,maui
885d146109fffff,8,maui-koolau,Koʻolau,maui
885d147851fffff,8,maui-koolau,Koʻolau,maui
885d1478dbfffff,8,maui-koolau,Koʻolau,maui
885d146331fffff,8,maui-koolau,Koʻolau,maui
885d147a0bfffff,8,maui-koolau,Koʻolau,maui
885d147a95fffff,8,maui-koolau,Koʻolau,maui
885d14602dfffff,8,maui-koolau,Koʻolau,maui
885d146141fffff,8,maui-koolau,Koʻolau,maui
885d147889fffff,8,maui-koolau,Koʻolau,maui
885d146369fffff,8,maui-koolau,Koʻolau,maui
885d147a27fffff,8,maui-koolau,Koʻolau,maui
885d147ab1fffff,8,maui-koolau,Koʻolau,maui
885d146049fffff,8,maui-koolau,Koʻolau,maui
885d14615dfffff,8,maui-koolau,Koʻolau,maui
885d14781bfffff,8,maui-koolau,Koʻolau,maui
885d147a43fffff,8,maui-koolau,Koʻolau,maui
885d147acdfffff,8,maui-koolau,Koʻolau,maui
885d146065fffff,8,maui-koolau,Koʻolau,maui
885d1478c1fffff,8,maui-koolau,Koʻolau,maui
885d146317fffff,8,maui-koolau,Koʻolau,maui
885d147ae9fffff,8,maui-koolau,Koʻolau,maui
885d14610bfffff,8,maui-koolau,Koʻolau,maui
885d147853fffff,8,maui-koolau,Koʻolau,maui
885d1478ddfffff,8,maui-koolau,Koʻolau,maui
885d146333fffff,8,maui-koolau,Koʻolau,maui
885d147a0dfffff,8,maui-koolau,Koʻolau,maui
885d147a97fffff,8,maui-koolau,Koʻolau,maui
885d146143fffff,8,maui-koolau,Koʻolau,maui
885d14788bfffff,8,maui-koolau,Koʻolau,maui
885d14636bfffff,8,maui-koolau,Koʻolau,maui
885d147ab3fffff,8,maui-koolau,Koʻolau,maui
885d146067fffff,8,maui-koolau,Koʻolau,maui
885d1478c3fffff,8,maui-koolau,Koʻolau,maui
885d146319fffff,8,maui-koolau,Koʻolau,maui
885d147aebfffff,8,maui-koolau,Koʻolau,maui
885d14610dfffff,8,maui-koolau,Koʻolau,maui
885d147855fffff,8,maui-koolau,Koʻolau,maui
885d146335fffff,8,maui-koolau,Koʻolau,maui
885d146129fffff,8,maui-koolau,Koʻolau,maui
885d146351fffff,8,maui-koolau,Koʻolau,maui
885d147a99fffff,8,maui-koolau,Koʻolau,maui
885d146145fffff,8,maui-koolau,Koʻolau,maui
885d14788dfffff,8,maui-koolau,Koʻolau,maui
885d14636dfffff,8,maui-koolau,Koʻolau,maui
885d147a2bfffff,8,maui-koolau,Koʻolau,maui
885d147ab5fffff,8,maui-koolau,Koʻolau,maui
885d14604dfffff,8,maui-koolau,Koʻolau,maui
885d146161fffff,8,maui-koolau,Koʻolau,maui
885d1478a9fffff,8,maui-koolau,Koʻolau,maui
885d146069fffff,8,maui-koolau,Koʻolau,maui
885d14783bfffff,8,maui-koolau,Koʻolau,maui
885d1478c5fffff,8,maui-koolau,Koʻolau,maui
885d14631bfffff,8,maui-koolau,Koʻolau,maui
885d147aedfffff,8,maui-koolau,Koʻolau,maui
885d147857fffff,8,maui-koolau,Koʻolau,maui
885d1478e1fffff,8,maui-koolau,Koʻolau,maui
885d146337fffff,8,maui-koolau,Koʻolau,maui
885d146353fffff,8,maui-koolau,Koʻolau,maui
885d147a11fffff,8,maui-koolau,Koʻolau,maui
885d146147fffff,8,maui-koolau,Koʻolau,maui
885d147ab7fffff,8,maui-koolau,Koʻolau,maui
885d146163fffff,8,maui-koolau,Koʻolau,maui
885d1478abfffff,8,maui-koolau,Koʻolau,maui
885d146301fffff,8,maui-koolau,Koʻolau,maui
885d147ad3fffff,8,maui-koolau,Koʻolau,maui
885d14606bfffff,8,maui-koolau,Koʻolau,maui
885d1478c7fffff,8,maui-koolau,Koʻolau,maui
885d14631dfffff,8,maui-koolau,Koʻolau,maui
885d146225fffff,8,maui-koolau,Koʻolau,maui
885d147859fffff,8,maui-koolau,Koʻolau,maui
885d1478e3fffff,8,maui-koolau,Koʻolau,maui
885d146339fffff,8,maui-koolau,Koʻolau,maui
885d147a81fffff,8,maui-koolau,Koʻolau,maui
885d14612dfffff,8,maui-koolau,Koʻolau,maui
885d146355fffff,8,maui-koolau,Koʻolau,maui
885d147a13fffff,8,maui-koolau,Koʻolau,maui
885d147a9dfffff,8,maui-koolau,Koʻolau,maui
885d146149fffff,8,maui-koolau,Koʻolau,maui
885d147891fffff,8,maui-koolau,Koʻolau,maui
885d147ab9fffff,8,maui-koolau,Koʻolau,maui
885d146165fffff,8,maui-koolau,Koʻolau,maui
885d146303fffff,8,maui-koolau,Koʻolau,maui
885d147ad5fffff,8,maui-koolau,Koʻolau,maui
885d14606dfffff,8,maui-koolau,Koʻolau,maui
885d1478c9fffff,8,maui-koolau,Koʻolau,maui
885d146227fffff,8,maui-koolau,Koʻolau,maui
885d14785bfffff,8,maui-koolau,Koʻolau,maui
885d14633bfffff,8,maui-koolau,Koʻolau,maui
885d147a83fffff,8,maui-koolau,Koʻolau,maui
885d146357fffff,8,maui-koolau,Koʻolau,maui
885d147a15fffff,8,maui-koolau,Koʻolau,maui
885d14614bfffff,8,maui-koolau,Koʻolau,maui
885d147893fffff,8,maui-koolau,Koʻolau,maui
885d147a31fffff,8,maui-koolau,Koʻolau,maui
885d146a59fffff,8,maui-koolau,Koʻolau,maui
885d147abbfffff,8,maui-koolau,Koʻolau,maui
885d146167fffff,8,maui-koolau,Koʻolau,maui
885d146305fffff,8,maui-koolau,Koʻolau,maui
885d147ad7fffff,8,maui-koolau,Koʻolau,maui
885d147841fffff,8,maui-koolau,Koʻolau,maui
885d1478cbfffff,8,maui-koolau,Koʻolau,maui
885d146321fffff,8,maui-koolau,Koʻolau,maui
885d14785dfffff,8,maui-koolau,Koʻolau,maui
885d1478e7fffff,8,maui-koolau,Koʻolau,maui
885d14633dfffff,8,maui-koolau,Koʻolau,maui
885d147a85fffff,8,maui-koolau,Koʻolau,maui
884648219dfffff,8,oahu-waialua,Waialua,oahu
8846482a9bfffff,8,oahu-waialua,Waialua,oahu
884648219bfffff,8,oahu-waialua,Waialua,oahu
8846482b6bfffff,8,oahu-waialua,Waialua,oahu
884648233dfffff,8,oahu-waialua,Waialua,oahu
8846482a99fffff,8,oahu-waialua,Waialua,oahu
8846482199fffff,8,oahu-waialua,Waialua,oahu
8846482b69fffff,8,oahu-waialua,Waialua,oahu
8846482a97fffff,8,oahu-waialua,Waialua,oahu
8846482197fffff,8,oahu-waialua,Waialua,oahu
8846482a95fffff,8,oahu-waialua,Waialua,oahu
8846482195fffff,8,oahu-waialua,Waialua,oahu
8846482337fffff,8,oahu-waialua,Waialua,oahu
8846482a93fffff,8,oahu-waialua,Waialua,oahu
8846482193fffff,8,oahu-waialua,Waialua,oahu
8846482335fffff,8,oahu-waialua,Waialua,oahu
8846482a91fffff,8,oahu-waialua,Waialua,oahu
8846482191fffff,8,oahu-waialua,Waialua,oahu
8846482333fffff,8,oahu-waialua,Waialua,oahu
88464820bdfffff,8,oahu-waialua,Waialua,oahu
8846482331fffff,8,oahu-waialua,Waialua,oahu
8846482a8dfffff,8,oahu-waialua,Waialua,oahu
884648218dfffff,8,oahu-waialua,Waialua,oahu
8846482b5dfffff,8,oahu-waialua,Waialua,oahu
884648769dfffff,8,oahu-waialua,Waialua,oahu
8846482a8bfffff,8,oahu-waialua,Waialua,oahu
884648218bfffff,8,oahu-waialua,Waialua,oahu
88464820b9fffff,8,oahu-waialua,Waialua,oahu
8846482b5bfffff,8,oahu-waialua,Waialua,oahu
884648232dfffff,8,oahu-waialua,Waialua,oahu
884648769bfffff,8,oahu-waialua,Waialua,oahu
8846482a89fffff,8,oahu-waialua,Waialua,oahu
8846482189fffff,8,oahu-waialua,Waialua,oahu
88464820b7fffff,8,oahu-waialua,Waialua,oahu
8846482b59fffff,8,oahu-waialua,Waialua,oahu
8846487699fffff,8,oahu-waialua,Waialua,oahu
8846482a87fffff,8,oahu-waialua,Waialua,oahu
8846482187fffff,8,oahu-waialua,Waialua,oahu
88464820b5fffff,8,oahu-waialua,Waialua,oahu
8846482b57fffff,8,oahu-waialua,Waialua,oahu
8846487697fffff,8,oahu-waialua,Waialua,oahu
8846482a85fffff,8,oahu-waialua,Waialua,oahu
8846482185fffff,8,oahu-waialua,Waialua,oahu
88464820b3fffff,8,oahu-waialua,Waialua,oahu
8846482b55fffff,8,oahu-waialua,Waialua,oahu
8846482327fffff,8,oahu-waialua,Waialua,oahu
8846487695fffff,8,oahu-waialua,Waialua,oahu
8846482a83fffff,8,oahu-waialua,Waialua,oahu
8846482183fffff,8,oahu-waialua,Waialua,oahu
88464820b1fffff,8,oahu-waialua,Waialua,oahu
8846482b53fffff,8,oahu-waialua,Waialua,oahu
8846482325fffff,8,oahu-waialua,Waialua,oahu
8846487693fffff,8,oahu-waialua,Waialua,oahu
8846482a81fffff,8,oahu-waialua,Waialua,oahu
8846482181fffff,8,oahu-waialua,Waialua,oahu
8846482b51fffff,8,oahu-waialua,Waialua,oahu
8846482323fffff,8,oahu-waialua,Waialua,oahu
8846487691fffff,8,oahu-waialua,Waialua,oahu
88464820adfffff,8,oahu-waialua,Waialua,oahu
8846482321fffff,8,oahu-waialua,Waialua,oahu
88464820abfffff,8,oahu-waialua,Waialua,oahu
8846482b4dfffff,8,oahu-waialua,Waialua,oahu
884648768dfffff,8,oahu-waialua,Waialua,oahu
88464820a9fffff,8,oahu-waialua,Waialua,oahu
8846482b4bfffff,8,oahu-waialua,Waialua,oahu
884648768bfffff,8,oahu-waialua,Waialua,oahu
88464820a7fffff,8,oahu-waialua,Waialua,oahu
8846482b49fffff,8,oahu-waialua,Waialua,oahu
8846487689fffff,8,oahu-waialua,Waialua,oahu
88464820a5fffff,8,oahu-waialua,Waialua,oahu
8846482b47fffff,8,oahu-waialua,Waialua,oahu
8846487687fffff,8,oahu-waialua,Waialua,oahu
88464820a3fffff,8,oahu-waialua,Waialua,oahu
8846482b45fffff,8,oahu-waialua,Waialua,oahu
8846487685fffff,8,oahu-waialua,Waialua,oahu
88464820a1fffff,8,oahu-waialua,Waialua,oahu
8846482b43fffff,8,oahu-waialua,Waialua,oahu
8846487683fffff,8,oahu-waialua,Waialua,oahu
8846482f59fffff,8,oahu-waialua,Waialua,oahu
8846482b41fffff,8,oahu-waialua,Waialua,oahu
8846487681fffff,8,oahu-waialua,Waialua,oahu
8846482a6dfffff,8,oahu-waialua,Waialua,oahu
884648216dfffff,8,oahu-waialua,Waialua,oahu
8846482a6bfffff,8,oahu-waialua,Waialua,oahu
884648216bfffff,8,oahu-waialua,Waialua,oahu
8846482b3bfffff,8,oahu-waialua,Waialua,oahu
8846482a69fffff,8,oahu-waialua,Waialua,oahu
8846482169fffff,8,oahu-waialua,Waialua,oahu
8846482b39fffff,8,oahu-waialua,Waialua,oahu
8846482a67fffff,8,oahu-waialua,Waialua,oahu
8846482167fffff,8,oahu-waialua,Waialua,oahu
8846482a65fffff,8,oahu-waialua,Waialua,oahu
8846482f4dfffff,8,oahu-waialua,Waialua,oahu
8846482165fffff,8,oahu-waialua,Waialua,oahu
8846482a63fffff,8,oahu-waialua,Waialua,oahu
8846482f4bfffff,8,oahu-waialua,Waialua,oahu
8846482163fffff,8,oahu-waialua,Waialua,oahu
8846482a61fffff,8,oahu-waialua,Waialua,oahu
8846482f49fffff,8,oahu-waialua,Waialua,oahu
8846482161fffff,8,oahu-waialua,Waialua,oahu
884648208dfffff,8,oahu-waialua,Waialua,oahu
8846482a5dfffff,8,oahu-waialua,Waialua,oahu
884648215dfffff,8,oahu-waialua,Waialua,oahu
8846482a5bfffff,8,oahu-waialua,Waialua,oahu
884648215bfffff,8,oahu-waialua,Waialua,oahu
8846482a59fffff,8,oahu-waialua,Waialua,oahu
8846482159fffff,8,oahu-waialua,Waialua,oahu
8846482087fffff,8,oahu-waialua,Waialua,oahu
8846482a57fffff,8,oahu-waialua,Waialua,oahu
8846482157fffff,8,oahu-waialua,Waialua,oahu
8846482e6dfffff,8,oahu-waialua,Waialua,oahu
8846482085fffff,8,oahu-waialua,Waialua,oahu
8846482a55fffff,8,oahu-waialua,Waialua,oahu
8846482155fffff,8,oahu-waialua,Waialua,oahu
8846482e6bfffff,8,oahu-waialua,Waialua,oahu
8846482a53fffff,8,oahu-waialua,Waialua,oahu
8846482153fffff,8,oahu-waialua,Waialua,oahu
8846482e69fffff,8,oahu-waialua,Waialua,oahu
8846482a51fffff,8,oahu-waialua,Waialua,oahu
8846482151fffff,8,oahu-waialua,Waialua,oahu
8846482e67fffff,8,oahu-waialua,Waialua,oahu
8846482e65fffff,8,oahu-waialua,Waialua,oahu
884648214dfffff,8,oahu-waialua,Waialua,oahu
8846482e63fffff,8,oahu-waialua,Waialua,oahu
8846482b1dfffff,8,oahu-waialua,Waialua,oahu
8846482a4bfffff,8,oahu-waialua,Waialua,oahu
884648214bfffff,8,oahu-waialua,Waialua,oahu
8846482e61fffff,8,oahu-waialua,Waialua,oahu
8846482b1bfffff,8,oahu-waialua,Waialua,oahu
8846482a49fffff,8,oahu-waialua,Waialua,oahu
8846482149fffff,8,oahu-waialua,Waialua,oahu
8846482b19fffff,8,oahu-waialua,Waialua,oahu
8846482a47fffff,8,oahu-waialua,Waialua,oahu
8846482147fffff,8,oahu-waialua,Waialua,oahu
8846482e5dfffff,8,oahu-waialua,Waialua,oahu
8846482b17fffff,8,oahu-waialua,Waialua,oahu
8846482a45fffff,8,oahu-waialua,Waialua,oahu
8846482145fffff,8,oahu-waialua,Waialua,oahu
8846482b15fffff,8,oahu-waialua,Waialua,oahu
8846482a43fffff,8,oahu-waialua,Waialua,oahu
8846482143fffff,8,oahu-waialua,Waialua,oahu
8846482e59fffff,8,oahu-waialua,Waialua,oahu
8846482b13fffff,8,oahu-waialua,Waialua,oahu
8846482a41fffff,8,oahu-waialua,Waialua,oahu
8846482141fffff,8,oahu-waialua,Waialua,oahu
8846482e57fffff,8,oahu-waialua,Waialua,oahu
8846482b11fffff,8,oahu-waialua,Waialua,oahu
8846482e55fffff,8,oahu-waialua,Waialua,oahu
8846482a3dfffff,8,oahu-waialua,Waialua,oahu
884648213dfffff,8,oahu-waialua,Waialua,oahu
8846482b0dfffff,8,oahu-waialua,Waialua,oahu
8846482a3bfffff,8,oahu-waialua,Waialua,oahu
884648213bfffff,8,oahu-waialua,Waialua,oahu
8846482e51fffff,8,oahu-waialua,Waialua,oahu
8846482b0bfffff,8,oahu-waialua,Waialua,oahu
8846482a39fffff,8,oahu-waialua,Waialua,oahu
8846482139fffff,8,oahu-waialua,Waialua,oahu
8846482067fffff,8,oahu-waialua,Waialua,oahu
8846482b09fffff,8,oahu-waialua,Waialua,oahu
8846482a37fffff,8,oahu-waialua,Waialua,oahu
