objectid,fid_hi_wetlands,attribute,acres,wetland_type,status
397,837,PSS3C,2.34047827,"Freshwater Forested/Shrub Wetland",Digital
398,838,PSS3C,0.42602506,"Freshwater Forested/Shrub Wetland",Digital
399,839,PSSAh,1.18883071,"Freshwater Forested/Shrub Wetland",Digital
400,840,PUBF,0.01335136,"Freshwater Pond",Digital
401,841,PUBFx,0.17881084,"Freshwater Pond",Digital
402,842,PUBH,0.39350789,"Freshwater Pond",Digital
403,843,PUBH,1.22028453,"Freshwater Pond",Digital
404,844,PUBH,0.219509,"Freshwater Pond",Digital
405,845,PUBH,0.29656341,"Freshwater Pond",Digital
406,846,PUBH,0.25935756,"Freshwater Pond",Digital
407,847,PUBH,0.01480664,"Freshwater Pond",Digital
408,848,PUBHh,0.34392593,"Freshwater Pond",Digital
409,849,PUBHh,3.40455906,"Freshwater Pond",Digital
410,850,PUBHh,3.057265,"Freshwater Pond",Digital
411,851,PUBHh,10.42625944,"Freshwater Pond",Digital
412,852,PUBHh,3.32582707,"Freshwater Pond",Digital
413,853,PUBHh,4.45901781,"Freshwater Pond",Digital
414,854,PUBHh,1.85469256,"Freshwater Pond",Digital
415,855,PUBHh,0.03597329,"Freshwater Pond",Digital
416,856,PUBHh,1.99396039,"Freshwater Pond",Digital
417,857,PUBHh,2.0303335,"Freshwater Pond",Digital
418,858,PUBHh,0.88378085,"Freshwater Pond",Digital
419,859,PUBHh,0.37796613,"Freshwater Pond",Digital
420,860,PUBHh,0.91469992,"Freshwater Pond",Digital
421,861,PUBHh,3.45029407,"Freshwater Pond",Digital
422,862,PUBHx,0.25208226,"Freshwater Pond",Digital
423,863,PUBHx,2.21418964,"Freshwater Pond",Digital
424,864,PUBHx,0.53030836,"Freshwater Pond",Digital
425,865,PUBHx,0.27326986,"Freshwater Pond",Digital
426,866,PUBHx,0.06333002,"Freshwater Pond",Digital
427,867,PUBHx,0.20560456,"Freshwater Pond",Digital
428,868,PUBHx,0.05363136,"Freshwater Pond",Digital
429,869,PUBHx,0.10613669,"Freshwater Pond",Digital
430,870,PUBHx,0.012744,"Freshwater Pond",Digital
431,871,PUBHx,0.00950151,"Freshwater Pond",Digital
432,872,PUBHx,0.03178972,"Freshwater Pond",Digital
433,873,PUBHx,0.2797666,"Freshwater Pond",Digital
434,874,PUBHx,0.08252447,"Freshwater Pond",Digital
435,875,PUBHx,0.02758109,"Freshwater Pond",Digital
436,876,PUBHx,0.1668931,"Freshwater Pond",Digital
437,877,PUBHx,0.5653209,"Freshwater Pond",Digital
438,878,PUBHx,0.05566307,"Freshwater Pond",Digital
439,879,PUBHx,0.43053415,"Freshwater Pond",Digital
440,880,PUBHx,0.10257307,"Freshwater Pond",Digital
441,881,PUBHx,0.02155888,"Freshwater Pond",Digital
442,882,PUBHx,0.10626099,"Freshwater Pond",Digital
443,883,PUBHx,0.22741783,"Freshwater Pond",Digital
444,884,PUBHx,0.27035766,"Freshwater Pond",Digital
445,885,PUBHx,0.57586422,"Freshwater Pond",Digital
446,886,PUBHx,0.07930003,"Freshwater Pond",Digital
447,887,PUBHx,0.05405204,"Freshwater Pond",Digital
448,888,PUBHx,0.51668996,"Freshwater Pond",Digital
449,889,PUBHx,0.16604577,"Freshwater Pond",Digital
450,890,PUBHx,0.74432186,"Freshwater Pond",Digital
451,891,PUBHx,0.22113297,"Freshwater Pond",Digital
452,892,PUBHx,0.1397262,"Freshwater Pond",Digital
453,893,PUSC,0.02514266,"Freshwater Pond",Digital
454,894,PUSC,0.08323886,"Freshwater Pond",Digital
455,895,PUSCh,0.76086217,"Freshwater Pond",Digital
456,896,R2USC,0.07105697,"Riverine",Digital
457,897,R2USC,0.0143685,"Riverine",Digital
458,898,R2USC,0.09155855,"Riverine",Digital
459,899,R2USC,0.05585199,"Riverine",Digital
460,900,R2USC,0.03294767,"Riverine",Digital
461,901,R2USC,0.0530048,"Riverine",Digital
462,902,R2USC,0.04077128,"Riverine",Digital
463,903,R2USC,0.15552283,"Riverine",Digital
464,904,R4SBC,2.26295667,"Riverine",Digital
465,905,R4SBC,0.85174544,"Riverine",Digital
466,906,R4SBC,0.2982637,"Riverine",Digital
467,907,R4SBC,0.22165569,"Riverine",Digital
468,908,R4SBC,0.52936093,"Riverine",Digital
469,909,R4SBC,0.74715168,"Riverine",Digital
470,910,R4SBC,0.13581452,"Riverine",Digital
471,911,R4SBC,0.19585809,"Riverine",Digital
472,912,R4SBC,0.16669986,"Riverine",Digital
473,913,R4SBC,0.01312713,"Riverine",Digital
474,914,R4SBC,0.0125748,"Riverine",Digital
475,915,R4SBC,0.49984044,"Riverine",Digital
476,916,R4SBC,0.50908466,"Riverine",Digital
477,917,R4SBC,0.06224696,"Riverine",Digital
478,918,R4SBC,0.19647605,"Riverine",Digital
479,919,R4SBC,0.3622333,"Riverine",Digital
480,920,R4SBC,4.46423223,"Riverine",Digital
481,921,R4SBC,0.49814605,"Riverine",Digital
482,922,R4SBC,0.46087016,"Riverine",Digital
483,923,R4SBCx,1.61146106,"Riverine",Digital
484,924,R4SBCx,6.74573777,"Riverine",Digital
485,925,R4SBCx,1.66785912,"Riverine",Digital
486,926,R4SBCx,2.39793778,"Riverine",Digital
487,927,R4SBCx,1.13806871,"Riverine",Digital
488,928,R4SBCx,0.14033213,"Riverine",Digital
489,929,R4SBCx,1.40930731,"Riverine",Digital
490,930,R4SBCx,0.93997492,"Riverine",Digital
491,931,R4SBCx,0.80549872,"Riverine",Digital
492,932,R4SBCx,1.61468329,"Riverine",Digital
493,933,R4SBCx,1.29218218,"Riverine",Digital
494,934,R4SBCx,0.93397115,"Riverine",Digital
495,935,R4SBCx,1.20320303,"Riverine",Digital
496,936,R4SBCx,2.94076004,"Riverine",Digital
497,937,R4SBCx,1.00018529,"Riverine",Digital
498,938,R4SBCx,3.52930442,"Riverine",Digital
499,939,R4SBCx,1.35333409,"Riverine",Digital
500,940,R4SBCx,0.54879345,"Riverine",Digital
501,941,R4SBCx,0.22952529,"Riverine",Digital
502,942,R4SBCx,1.06565394,"Riverine",Digital
503,943,R4SBCx,0.92670073,"Riverine",Digital
504,944,R4SBCx,0.04833873,"Riverine",Digital
505,945,R4SBCx,0.19456202,"Riverine",Digital
506,946,R4SBCx,0.68825791,"Riverine",Digital
507,947,R4SBCx,0.52837332,"Riverine",Digital
508,948,R4SBCx,1.80111331,"Riverine",Digital
509,949,R4SBCx,1.65930181,"Riverine",Digital
510,950,R4SBCx,1.05427653,"Riverine",Digital
511,951,R4SBCx,0.16639147,"Riverine",Digital
512,952,R4SBCx,1.23362851,"Riverine",Digital
513,953,R4SBCx,0.47238393,"Riverine",Digital
514,954,R4SBCx,0.98916456,"Riverine",Digital
515,955,R4SBCx,0.6352259,"Riverine",Digital
516,956,R4SBCx,1.65962447,"Riverine",Digital
517,957,R5UBFx,6.23728054,"Riverine",Digital
518,958,R5UBFx,0.31543374,"Riverine",Digital
519,959,R5UBFx,0.69852041,"Riverine",Digital
520,960,R5UBFx,2.7141588,"Riverine",Digital
521,961,R5UBFx,1.78122165,"Riverine",Digital
522,962,R5UBFx,0.3105631,"Riverine",Digital
523,963,R5UBFx,0.06088273,"Riverine",Digital
524,964,R5UBFx,0.49235466,"Riverine",Digital
525,965,R5UBFx,0.07489435,"Riverine",Digital
526,966,R5UBFx,0.28863479,"Riverine",Digital
527,967,R5UBFx,0.56862796,"Riverine",Digital
528,968,R5UBFx,1.22482919,"Riverine",Digital
529,969,R5UBFx,0.30998948,"Riverine",Digital
530,970,R5UBFx,0.80976572,"Riverine",Digital
531,971,R5UBFx,1.803234,"Riverine",Digital
532,972,R5UBFx,3.3262309,"Riverine",Digital
533,973,R5UBFx,0.02109921,"Riverine",Digital
534,974,R5UBFx,0.43498596,"Riverine",Digital
535,975,R5UBFx,0.42551968,"Riverine",Digital
536,976,R5UBFx,0.07505458,"Riverine",Digital
537,977,R5UBFx,0.27339281,"Riverine",Digital
538,978,R5UBFx,0.01679567,"Riverine",Digital
539,979,R5UBFx,2.19275932,"Riverine",Digital
540,980,R5UBFx,0.99224046,"Riverine",Digital
541,981,R5UBFx,1.52332612,"Riverine",Digital
542,982,R5UBFx,0.09136944,"Riverine",Digital
543,983,R5UBFx,0.60888393,"Riverine",Digital
544,984,R5UBFx,0.21710791,"Riverine",Digital
545,985,R5UBFx,4.49552487,"Riverine",Digital
546,986,R5UBFx,0.67092983,"Riverine",Digital
547,987,R5UBFx,0.49484773,"Riverine",Digital
548,988,R5UBFx,0.89574123,"Riverine",Digital
549,989,R5UBFx,0.20013743,"Riverine",Digital
550,990,R5UBFx,1.14898815,"Riverine",Digital
551,991,R5UBFx,0.33885275,"Riverine",Digital
552,992,R5UBFx,0.13620109,"Riverine",Digital
553,993,R5UBFx,1.74862627,"Riverine",Digital
554,994,R5UBFx,0.91069565,"Riverine",Digital
555,995,R5UBFx,0.19600844,"Riverine",Digital
556,996,R5UBFx,2.70859008,"Riverine",Digital
557,997,R5UBFx,0.49579387,"Riverine",Digital
558,998,R5UBFx,0.93205844,"Riverine",Digital
559,999,R5UBFx,0.14427907,"Riverine",Digital
560,1000,R5UBFx,0.31398133,"Riverine",Digital
561,1001,R5UBFx,3.48130234,"Riverine",Digital
562,1002,R5UBFx,0.85233968,"Riverine",Digital
563,1003,R5UBFx,0.24226029,"Riverine",Digital
564,1004,R5UBFx,0.60760829,"Riverine",Digital
565,1005,R5UBFx,1.71209664,"Riverine",Digital
566,1006,R5UBFx,0.12197705,"Riverine",Digital
567,1007,R5UBFx,0.60435252,"Riverine",Digital
568,1008,R5UBFx,0.07356811,"Riverine",Digital
569,1009,R5UBFx,1.1414655,"Riverine",Digital
570,1010,R5UBFx,0.17016482,"Riverine",Digital
571,1011,R5UBFx,0.35528085,"Riverine",Digital
572,1012,R5UBFx,0.07821733,"Riverine",Digital
573,1013,R5UBH,0.21823014,"Riverine",Digital
574,1014,R5UBH,0.01219966,"Riverine",Digital
575,1015,R5UBH,0.00747439,"Riverine",Digital
576,1016,R5UBH,0.02478201,"Riverine",Digital
577,1017,R5UBH,0.00791543,"Riverine",Digital
578,1018,R5UBH,0.03026737,"Riverine",Digital
579,1019,R5UBH,0.05095239,"Riverine",Digital
580,1020,R5UBH,0.29406579,"Riverine",Digital
581,1021,R5UBH,0.22322891,"Riverine",Digital
582,1022,R5UBH,0.02310408,"Riverine",Digital
583,1023,R5UBH,0.16361359,"Riverine",Digital
584,1024,R5UBH,0.00686925,"Riverine",Digital
585,1025,R5UBH,0.38915604,"Riverine",Digital
586,1026,R5UBH,0.0525177,"Riverine",Digital
587,1027,R5UBH,0.13583256,"Riverine",Digital
588,1028,R5UBH,0.74407469,"Riverine",Digital
589,1029,R5UBH,0.163203,"Riverine",Digital
590,1030,R5UBH,0.03043929,"Riverine",Digital
591,1031,R5UBH,0.00820781,"Riverine",Digital
592,1032,R5UBH,0.02132713,"Riverine",Digital
593,1033,R5UBH,0.01651893,"Riverine",Digital
594,1034,R5UBH,0.05857343,"Riverine",Digital
595,1035,R5UBH,0.04785576,"Riverine",Digital
596,1036,R5UBH,0.10046423,"Riverine",Digital
597,1037,R5UBH,0.20014319,"Riverine",Digital
598,1038,R5UBH,0.18244452,"Riverine",Digital
599,1039,R5UBH,0.00624885,"Riverine",Digital
600,1040,R5UBH,0.03254711,"Riverine",Digital
601,1041,R5UBH,0.01116834,"Riverine",Digital
602,1042,R5UBH,0.02233724,"Riverine",Digital
603,1043,R2UBH,9.53167285,"Riverine",Digital
604,1044,R2UBH,0.48282089,"Riverine",Digital
605,1045,R2UBHx,1.21383587,"Riverine",Digital
606,1046,R2UBHx,0.66238305,"Riverine",Digital
607,1047,R3UBH,2.53433779,"Riverine",Digital
608,1048,R3UBH,9.46373013,"Riverine",Digital
609,1049,R3UBH,0.00011897,"Riverine",Digital
610,1093,E1UBL,0.11889519,"Estuarine and Marine Deepwater",Digital
611,1094,E1UBL,0.48087755,"Estuarine and Marine Deepwater",Digital
612,1095,E1UBL,0.05084628,"Estuarine and Marine Deepwater",Digital
613,1096,E1UBL,0.05301847,"Estuarine and Marine Deepwater",Digital
614,1097,E1UBL,0.45639808,"Estuarine and Marine Deepwater",Digital
615,1098,E1UBL,0.29212009,"Estuarine and Marine Deepwater",Digital
616,1099,E1UBLx,0.35343615,"Estuarine and Marine Deepwater",Digital
617,1100,E1UBLx,0.38227602,"Estuarine and Marine Deepwater",Digital
618,1101,E2EM1Nx,0.05356897,"Estuarine and Marine Wetland",Digital
619,1102,E2FO3N,0.78339112,"Estuarine and Marine Wetland",Digital
620,1103,E2FO3N,0.17222002,"Estuarine and Marine Wetland",Digital
621,1104,E2FO3N,1.03240767,"Estuarine and Marine Wetland",Digital
622,1105,E2FO3N,0.0349718,"Estuarine and Marine Wetland",Digital
623,1106,E2USN,0.0990966,"Estuarine and Marine Wetland",Digital
624,1107,E2USN,0.09569037,"Estuarine and Marine Wetland",Digital
625,1108,M1RF1L,3.85289874,"Estuarine and Marine Deepwater",Digital
626,1109,M2USN,3.74702067,"Estuarine and Marine Wetland",Digital
627,1110,PEM1C,0.29370493,"Freshwater Emergent Wetland",Digital
628,1111,PEM1Ch,0.07086525,"Freshwater Emergent Wetland",Digital
629,1112,PEM1Ch,0.47002137,"Freshwater Emergent Wetland",Digital
630,1113,PEM1Ch,1.76906191,"Freshwater Emergent Wetland",Digital
631,1114,PEM1Cx,0.74076145,"Freshwater Emergent Wetland",Digital
632,1115,PEM1F,7.23818201,"Freshwater Emergent Wetland",Digital
633,1116,PEM1Fx,0.75865338,"Freshwater Emergent Wetland",Digital
634,1117,PEM1Fh,0.65541832,"Freshwater Emergent Wetland",Digital
635,1118,PEM1Fh,0.8302383,"Freshwater Emergent Wetland",Digital
636,1119,PEM1Fh,1.06904916,"Freshwater Emergent Wetland",Digital
637,1120,PEM1Fh,0.69639891,"Freshwater Emergent Wetland",Digital
638,1121,PEM1Fh,0.82629559,"Freshwater Emergent Wetland",Digital
639,1122,PEM1Fh,1.05331607,"Freshwater Emergent Wetland",Digital
640,1123,PEM1Fh,1.07428171,"Freshwater Emergent Wetland",Digital
641,1124,PEM1Fh,0.91199703,"Freshwater Emergent Wetland",Digital
642,1125,PEM1Fh,1.41381914,"Freshwater Emergent Wetland",Digital
643,1126,PEM1Fh,1.1389279,"Freshwater Emergent Wetland",Digital
644,1127,PEM1Fh,0.97918392,"Freshwater Emergent Wetland",Digital
645,1128,PEM1Fh,1.4093454,"Freshwater Emergent Wetland",Digital
646,1129,PEM1Fh,0.89448955,"Freshwater Emergent Wetland",Digital
647,1130,PFO1A,0.30318077,"Freshwater Forested/Shrub Wetland",Digital
648,1131,PFO1A,0.66610852,"Freshwater Forested/Shrub Wetland",Digital
649,1132,PFO1A,0.71150125,"Freshwater Forested/Shrub Wetland",Digital
650,1133,PFO3C,1.18102506,"Freshwater Forested/Shrub Wetland",Digital
651,1134,PFO3C,1.0107273,"Freshwater Forested/Shrub Wetland",Digital
652,1135,PFO3C,3.0194271,"Freshwater Forested/Shrub Wetland",Digital
653,1136,PFO3C,3.25571964,"Freshwater Forested/Shrub Wetland",Digital
654,1137,PFO3C,1.93410541,"Freshwater Forested/Shrub Wetland",Digital
655,1138,PFO3C,2.38197719,"Freshwater Forested/Shrub Wetland",Digital
656,1139,PFO3C,3.03982512,"Freshwater Forested/Shrub Wetland",Digital
657,1140,PFO3C,5.56740933,"Freshwater Forested/Shrub Wetland",Digital
658,1141,PFO3C,7.46546823,"Freshwater Forested/Shrub Wetland",Digital
659,1142,PFO3C,1.10768269,"Freshwater Forested/Shrub Wetland",Digital
660,1143,PFO3C,4.68224902,"Freshwater Forested/Shrub Wetland",Digital
661,1144,PFO3C,2.23322163,"Freshwater Forested/Shrub Wetland",Digital
662,1145,PFO3C,0.74911941,"Freshwater Forested/Shrub Wetland",Digital
663,1146,PFO3C,3.43786763,"Freshwater Forested/Shrub Wetland",Digital
664,1147,PFO3C,0.86316697,"Freshwater Forested/Shrub Wetland",Digital
665,1148,PFO3C,0.24097152,"Freshwater Forested/Shrub Wetland",Digital
666,1149,PFO3C,1.99956689,"Freshwater Forested/Shrub Wetland",Digital
667,1150,PFO3C,0.33928588,"Freshwater Forested/Shrub Wetland",Digital
668,1151,PFO3C,5.71981271,"Freshwater Forested/Shrub Wetland",Digital
669,1152,PFO3C,1.64169929,"Freshwater Forested/Shrub Wetland",Digital
670,1153,PFO3C,0.56690007,"Freshwater Forested/Shrub Wetland",Digital
671,1154,PFO3C,1.98750121,"Freshwater Forested/Shrub Wetland",Digital
672,1155,PFO3C,0.24103914,"Freshwater Forested/Shrub Wetland",Digital
673,1156,PFO3C,3.15075772,"Freshwater Forested/Shrub Wetland",Digital
674,1157,PFO3C,0.48462263,"Freshwater Forested/Shrub Wetland",Digital
675,1158,PFO3C,0.7149934,"Freshwater Forested/Shrub Wetland",Digital
676,1159,PFO3C,0.64120162,"Freshwater Forested/Shrub Wetland",Digital
677,1160,PFO3C,0.43253032,"Freshwater Forested/Shrub Wetland",Digital
678,1161,PFO3C,0.34808563,"Freshwater Forested/Shrub Wetland",Digital
679,1162,PFO3C,1.06193124,"Freshwater Forested/Shrub Wetland",Digital
680,1163,PFO3C,0.03003088,"Freshwater Forested/Shrub Wetland",Digital
681,1164,PFO3C,0.71362728,"Freshwater Forested/Shrub Wetland",Digital
682,1165,PFO3C,0.10439518,"Freshwater Forested/Shrub Wetland",Digital
683,1166,PFO3C,0.27896821,"Freshwater Forested/Shrub Wetland",Digital
684,1167,PFO3C,0.22154429,"Freshwater Forested/Shrub Wetland",Digital
685,1168,PFO3C,0.68440624,"Freshwater Forested/Shrub Wetland",Digital
686,1169,PFO3C,0.51341016,"Freshwater Forested/Shrub Wetland",Digital
687,1170,PFO3C,0.49930719,"Freshwater Forested/Shrub Wetland",Digital
688,1171,PFO3C,0.30617385,"Freshwater Forested/Shrub Wetland",Digital
689,1172,PFO3C,0.24465014,"Freshwater Forested/Shrub Wetland",Digital
690,1173,PFO3C,2.30208694,"Freshwater Forested/Shrub Wetland",Digital
691,1174,PFO3C,0.21061729,"Freshwater Forested/Shrub Wetland",Digital
692,1175,PFO3C,0.63628801,"Freshwater Forested/Shrub Wetland",Digital
693,1176,PFO3C,0.18449986,"Freshwater Forested/Shrub Wetland",Digital
694,1177,PFO3C,2.33487826,"Freshwater Forested/Shrub Wetland",Digital
695,1178,PFO3C,0.96663827,"Freshwater Forested/Shrub Wetland",Digital
696,1179,PFO3C,0.70033406,"Freshwater Forested/Shrub Wetland",Digital
697,1180,PFO3C,0.14029103,"Freshwater Forested/Shrub Wetland",Digital
698,1181,PFO3C,1.10842108,"Freshwater Forested/Shrub Wetland",Digital
699,1182,PFO3C,0.67178576,"Freshwater Forested/Shrub Wetland",Digital
700,1183,PFO3C,0.13774249,"Freshwater Forested/Shrub Wetland",Digital
701,1184,PFO3C,0.49487093,"Freshwater Forested/Shrub Wetland",Digital
702,1185,PFO3C,0.53948908,"Freshwater Forested/Shrub Wetland",Digital
703,1186,PFO3C,0.4355422,"Freshwater Forested/Shrub Wetland",Digital
704,1187,PFO3C,0.73299845,"Freshwater Forested/Shrub Wetland",Digital
705,1188,PFO3C,4.33172147,"Freshwater Forested/Shrub Wetland",Digital
706,1189,PFO3C,1.45842742,"Freshwater Forested/Shrub Wetland",Digital
707,1190,PFO3C,0.88755448,"Freshwater Forested/Shrub Wetland",Digital
708,1191,PFO3C,0.79714626,"Freshwater Forested/Shrub Wetland",Digital
709,1192,PFO3C,0.53321625,"Freshwater Forested/Shrub Wetland",Digital
710,1193,PFO3C,5.34780899,"Freshwater Forested/Shrub Wetland",Digital
711,1194,PFO3C,4.72628956,"Freshwater Forested/Shrub Wetland",Digital
712,1195,PFO3C,1.06845116,"Freshwater Forested/Shrub Wetland",Digital
713,1196,PFO3C,0.47019303,"Freshwater Forested/Shrub Wetland",Digital
714,1197,PFO3C,1.74987481,"Freshwater Forested/Shrub Wetland",Digital
715,1198,PFO3C,0.77762127,"Freshwater Forested/Shrub Wetland",Digital
716,1199,PFO3C,6.36499817,"Freshwater Forested/Shrub Wetland",Digital
717,1200,PFO3C,1.24324068,"Freshwater Forested/Shrub Wetland",Digital
718,1201,PFO3C,0.4379435,"Freshwater Forested/Shrub Wetland",Digital
719,1202,PFO3C,0.61481387,"Freshwater Forested/Shrub Wetland",Digital
720,1203,PFO3C,0.38761321,"Freshwater Forested/Shrub Wetland",Digital
721,1204,PFO3C,0.59728435,"Freshwater Forested/Shrub Wetland",Digital
722,1205,PFO3C,0.2451829,"Freshwater Forested/Shrub Wetland",Digital
723,1206,PFO3C,0.67748086,"Freshwater Forested/Shrub Wetland",Digital
724,1207,PFO3C,0.3128129,"Freshwater Forested/Shrub Wetland",Digital
725,1208,PFO3C,0.45231753,"Freshwater Forested/Shrub Wetland",Digital
726,1209,PFO3C,0.48538853,"Freshwater Forested/Shrub Wetland",Digital
727,1210,PFO3C,1.39520944,"Freshwater Forested/Shrub Wetland",Digital
728,1211,PFO3C,1.54775287,"Freshwater Forested/Shrub Wetland",Digital
729,1212,PFO3C,0.21591644,"Freshwater Forested/Shrub Wetland",Digital
730,1213,PFO3C,0.35732691,"Freshwater Forested/Shrub Wetland",Digital
731,1214,PFO3C,0.47521906,"Freshwater Forested/Shrub Wetland",Digital
732,1215,PFO3C,0.0452378,"Freshwater Forested/Shrub Wetland",Digital
733,1216,PFO3C,0.02536628,"Freshwater Forested/Shrub Wetland",Digital
734,1217,PFO3C,3.31913211,"Freshwater Forested/Shrub Wetland",Digital
735,1218,PFO3C,1.58326776,"Freshwater Forested/Shrub Wetland",Digital
736,1219,PFO3C,3.24114769,"Freshwater Forested/Shrub Wetland",Digital
737,1220,PFO3C,1.37025829,"Freshwater Forested/Shrub Wetland",Digital
738,1221,PFO3C,0.44026338,"Freshwater Forested/Shrub Wetland",Digital
739,1222,PFO3C,0.2942905,"Freshwater Forested/Shrub Wetland",Digital
740,1223,PFO3C,0.23368498,"Freshwater Forested/Shrub Wetland",Digital
741,1224,PFO3C,0.56487989,"Freshwater Forested/Shrub Wetland",Digital
742,1225,PFO3C,0.3487399,"Freshwater Forested/Shrub Wetland",Digital
743,1226,PFO3C,0.13773115,"Freshwater Forested/Shrub Wetland",Digital
744,1227,PFO3C,4.0998495,"Freshwater Forested/Shrub Wetland",Digital
745,1228,PFO3C,0.47252906,"Freshwater Forested/Shrub Wetland",Digital
746,1229,PFO3C,14.98084736,"Freshwater Forested/Shrub Wetland",Digital
747,1230,PFO3C,1.03967814,"Freshwater Forested/Shrub Wetland",Digital
748,1231,PFO3C,1.27396074,"Freshwater Forested/Shrub Wetland",Digital
749,1232,PFO3C,0.76728984,"Freshwater Forested/Shrub Wetland",Digital
750,1233,PFO3C,0.15506004,"Freshwater Forested/Shrub Wetland",Digital
751,1234,PFO3C,1.03820292,"Freshwater Forested/Shrub Wetland",Digital
752,1235,PFO3C,1.17951929,"Freshwater Forested/Shrub Wetland",Digital
753,1236,PFO3C,0.75736619,"Freshwater Forested/Shrub Wetland",Digital
754,1237,PFO3C,3.52398366,"Freshwater Forested/Shrub Wetland",Digital
755,1238,PFO3C,0.48614797,"Freshwater Forested/Shrub Wetland",Digital
756,1239,PSS3A,0.97214091,"Freshwater Forested/Shrub Wetland",Digital
757,1240,PSS3C,0.50378218,"Freshwater Forested/Shrub Wetland",Digital
758,1241,PSS3C,0.05409696,"Freshwater Forested/Shrub Wetland",Digital
759,1242,PSS3C,0.0227689,"Freshwater Forested/Shrub Wetland",Digital
760,1243,PSS3C,0.36136565,"Freshwater Forested/Shrub Wetland",Digital
761,1244,PSS3C,1.21328902,"Freshwater Forested/Shrub Wetland",Digital
762,1245,PSS3C,0.18048491,"Freshwater Forested/Shrub Wetland",Digital
763,1246,PSS3C,0.32250724,"Freshwater Forested/Shrub Wetland",Digital
764,1247,PSS3Cx,0.20635514,"Freshwater Forested/Shrub Wetland",Digital
765,1248,PUBH,0.09382934,"Freshwater Pond",Digital
766,1249,PUBH,0.05762814,"Freshwater Pond",Digital
767,1250,PUBH,0.05905656,"Freshwater Pond",Digital
768,1251,PUBHh,0.46466298,"Freshwater Pond",Digital
769,1252,PUBHh,23.05230283,"Freshwater Pond",Digital
770,1253,R3USC,0.0136236,"Riverine",Digital
