objectid,zone_class,zoning_des,zoning_lab,loaddate,st_areashape,st_perimetershape
991,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,2340.94415091545,288.938057003382
992,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,46139.0098574099,968.462616479045
993,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,336557.189326515,2591.06849986219
994,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,49127.2230540582,933.026318594213
995,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,14665.9532017422,486.138090095607
996,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,40447.3621072577,809.913280673936
997,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,6558.80658633626,341.827018329142
998,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,4883.74862927333,351.01174081522
999,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,8089.27597611385,414.40911191585
1000,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,33535.6841280279,814.183219863802
1001,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,7601.61986062292,360.555590512834
1002,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,22327.1388682572,829.241309498699
1003,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,33440.4774573321,800.525431514887
1004,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,26327.2818893535,895.224074942949
1005,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,30987.5476203572,757.635250435457
1006,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,17433.0541130462,667.744631016419
1007,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,5986.96734910071,321.751206794436
1008,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,9288.09092588943,712.325815202128
1009,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,2128.64359431238,228.304536094391
1010,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,81235.2773706399,1156.78446185781
1011,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,8717.86195066436,393.633545720615
1012,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,35199.2512840122,806.759137441678
1013,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,16671.7081063385,546.335706009275
1014,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,60719.8373734981,993.146173359471
1015,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,43511.8302363917,1048.70880361783
1016,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,8096.55564377083,341.70720626854
1017,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,3496.12416734559,241.31791302784
1018,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,4870.01421369668,278.411448951914
1019,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,2553.5831039402,297.618026456971
1020,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,24972.8082503332,637.260592763555
1021,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,16109.5681696793,561.159121170527
1022,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,6412.52371815,352.184356813193
1023,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,518493.938759646,3286.07844312009
1024,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,15645.0342825573,564.376611458386
1025,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,1452.17076407098,256.168246740138
1026,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,554749.355361826,9010.06301956504
1027,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,1766.36355709768,193.657874116941
1028,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,452.099948446097,270.130427751523
1029,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,5488.49430885823,319.258886540079
1030,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,120912.054025732,2047.95616654222
1031,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,1424.73081924322,384.366813977341
1032,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,47361.2008339123,996.379111731249
1033,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,48982.6298868475,1179.75027837103
1034,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,47142.1310979445,1258.35495011306
1035,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,4623.60683289216,296.756775065267
1036,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,44274.2556384371,1041.11091699972
1037,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,67985.8482001651,1109.55007187171
1038,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,27616.3744831503,981.653996572085
1039,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,17430.8248650611,520.199069654279
1040,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,17816.818571926,789.372418802613
1041,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,3556.81753559451,290.335005253381
1042,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,87972.9900188512,1996.33082479465
1043,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,527120.493727406,3566.62307796596
1044,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,6023.47217476301,578.563793821373
1045,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,8082.08529670457,398.529853083305
1046,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,17739.0470537373,626.146169803103
1047,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,6500.53774380601,436.219757689943
1048,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,74212.1360286697,1124.69582860896
1049,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,507645.707773735,5972.25540592081
1050,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,60088.0766866348,1578.44167570438
1051,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,8366.86988968173,696.033620158222
1052,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,80504.3755044211,1316.3599569409
1053,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,239804.213180218,3091.15950286722
1054,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,16626.8503502266,977.217037080599
1055,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,23865.2742018053,748.79552756529
1056,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,26408.0167845231,811.156698956111
1057,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,314.076234715722,145.090687136252
1058,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,32566.1556291315,915.806450133321
1059,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,23376.5228816509,1203.35599722752
1060,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,87727.5129225103,1405.36695445601
1061,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,5932.78788917362,326.279585391293
1062,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,34272.611380271,1930.28678189997
1063,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,2483.15819829387,230.962255575764
1064,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,20177.8176367599,616.487236435257
1065,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,10879.6161727865,542.852305709672
1066,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,6482.97240491282,1276.91995686345
1067,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,20334.2895347568,604.335477942485
1068,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,4554.83582220972,259.661668778007
1069,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,4514.39372696987,644.654470414839
1070,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,4655.68054585003,262.544336308551
1071,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,26473.113500232,837.120183063835
1072,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,1417.56015005142,274.063436378641
1073,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,11432.4665406164,932.464717372859
1074,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,14323.8937541386,514.139137255944
1075,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,115926.589644593,3034.65098447019
1076,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,25576.5302791868,676.354718760669
1077,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,8861.39441221409,381.537596452676
1078,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,288209.089867159,4585.03889788238
1079,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,5835.48533015075,320.879867424452
1080,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,27314.0754728599,740.680258216827
1081,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,24692.8678724506,781.394558568622
1082,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,22308.1870594524,792.756368746143
1083,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,158844.593053353,1846.75279658464
1084,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,5680.27349556269,293.077875947038
1085,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,57611.4298144165,1220.22375671539
1086,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,7856.64312457277,366.896335695292
1087,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,17711.7337769398,741.897635667928
1088,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,149859.464828575,3517.68150949399
1089,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,2898.0149677861,225.192367865722
1090,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,3055.94155450874,478.351359855295
1091,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,23348.1957649705,607.294595059035
1092,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,13408.1701188077,485.846697453405
1093,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,9010.53222524276,386.234487298573
1094,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,16187.6162512776,517.917102332444
1095,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,20465.0290436968,688.720544899484
1096,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,18034.218289749,536.561408170749
1097,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,117712.145498575,2149.30506222964
1098,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,78986.1993228822,2650.02160018799
1099,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,213687.362936607,4183.19665792578
1100,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,23970.6770612499,652.972780659698
1101,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,35454.402578635,871.318104039894
1102,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,1906.78930771035,217.288044693193
1103,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,280407.915698827,5476.8493295098
1104,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,6521.33220118531,353.281254879456
1105,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,32503.9519961045,794.142833660575
1106,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,15488.9877914615,918.275038101434
1107,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,343999.742809574,4564.90608349195
1108,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,18571.609657358,548.490899974532
1109,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,881885.470351829,5477.00654380644
1110,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,5488.36035194766,386.379762100393
1111,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,367911.19654186,3727.60439327044
1112,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,3810.2114696927,252.372506539054
1113,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,81544.66574378,1461.21547729584
1114,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,9501.63272290145,368.594559944335
1115,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,14863.7598549819,516.04794950112
1116,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,851.293430848294,162.579421008017
1117,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,17267.2052009844,616.165478648882
1118,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,5473.30925783992,300.604945807415
1119,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,848947.459631746,8617.4252948917
1120,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,123581.772570417,2169.07386405716
1121,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,22569.3583296697,637.611022834554
1122,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,6831.00666484493,339.215664261276
1123,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,281883.848862846,5374.75035617014
1124,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,18728.746318975,554.040717501737
1125,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,27639.7357837056,926.50465615605
1126,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,16664.2564757584,517.249194028685
1127,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,56551.9365296903,933.361751372938
1128,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,59551.0621976923,935.036936621928
1129,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,20252.0442997232,554.437325895704
1130,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,4527.80972821839,390.929191454866
1131,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,40074.2923592604,824.055980466565
1132,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,15044.0400241378,533.103359602861
1133,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,23309.548301976,728.47091825446
1134,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,16937.0893151329,580.306874297886
1135,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,567505.471077342,7853.80332653501
1136,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,316429.959293764,11494.6358524658
1137,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,3199.96595728082,233.046221983212
1138,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,15939.6262671383,502.624037942402
1139,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,7710.58046470334,385.107879149434
1140,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,15520.7414165065,541.750600634504
1141,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,2586.3100811462,229.103295460259
1142,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,44502.2350299634,836.87419846008
1143,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,15435.8114250034,568.817723606989
1144,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,4715.96162369786,283.839378762136
1145,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,5572.11549188608,302.470884720804
1146,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,745.235936538612,153.134530663154
1147,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,577334.408165548,8004.88841146741
1148,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,17961.6668552506,1063.57097439326
1149,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,28577.0246869435,959.671138476925
1150,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,203584.917652602,3010.44828542432
1151,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,7079.52360467993,350.234117710796
1152,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,6470.23657650565,388.497967629215
1153,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,604868.73623545,7563.14329629959
1154,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,4903.28412197017,275.227522412477
1155,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,178322.623941008,2287.17209275704
1156,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,3613.75527914546,283.154837592454
1157,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,5246.95259949863,317.800417452379
1158,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,4309.58679240072,326.684266296299
1159,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,91701.5417944969,3849.90171986142
1160,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,2247.82380943518,215.804188183098
1161,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,6284.22959351977,426.389256942604
1162,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,30313.6444688396,930.444574076584
1163,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,319.818272839003,101.25674381535
1164,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,21377.2947873498,603.839846702211
1165,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,43657.7120004206,1471.6370885012
1166,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,20127.2271049092,605.082135487379
1167,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,28394.0494315,774.08155027001
1168,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,14531.3768461444,639.146396873729
1169,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,24781.9792204247,618.011167692073
1170,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,2969.80724431491,298.518472023439
1171,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,96369.2915383813,2072.99857022049
1172,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,690651.716299713,3903.94725412511
1173,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,15938.472967912,497.355319564435
1174,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,4702.41503067106,300.613462092545
1175,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,69654.2364210517,1499.41671283767
1176,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,17068.466592466,794.995509775555
1177,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,18626.8257977334,546.80446933992
1178,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,43128.1304000317,3661.97145049639
1179,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,500276.439099099,6725.35136427136
1180,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,132395.385884727,2440.79110066518
1181,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,14822.3382231657,605.713776864773
1182,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,7704.96454923285,349.765005008924
1183,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,8011.40771972678,331.990209080234
1184,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,4111.20086229565,457.423039818577
1185,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,146714.412383822,4642.84128538349
1186,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,4955.32594525798,350.227126781179
1187,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,8101.40317129351,398.554041149972
1188,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,71.5003551163248,42.8539066284359
1189,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,152144.65296991,5831.50502088082
1190,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,16212.6435410006,541.449136566948
1191,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,87140.3896310702,3006.8931667563
1192,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,38381.3433659414,1358.9846400306
1193,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,48.2549806928109,58.642131199688
1194,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,58.7414730720126,63.3255254681686
1195,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,186149.183534044,5244.91370762213
1196,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,35863.053808676,1069.60089912559
1197,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,19515.7837683065,662.864576984392
1198,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,94829.0660766842,3124.62805820563
1199,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,623916.473640995,6848.04585481866
1200,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,18439.7820258699,572.350911407807
1201,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,74804.0097843434,2427.66405727706
1202,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,49115.4323987403,926.238384649186
1203,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,8631.8220375183,422.081017591021
1204,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,16188.2473549705,509.208200472931
1205,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,58888.4714890674,2986.43925604562
1206,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,8696.08568846917,735.37651297698
1207,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,48442.7772195461,2120.21309644508
1208,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,138059.373535261,1905.32451881687
1209,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,1573088.4146257,10015.6260957229
1210,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,124645.737155803,2190.15009973502
1211,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,16311.5684352392,513.653870569565
1212,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,17461.9995669846,540.382043611129
1213,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,55537.9282006052,964.745470045336
1214,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,83781.6202879213,1665.79601588709
1215,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,1744.64285829588,291.1949763007
1216,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,16293.778702917,535.966712885439
1217,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,94764.3115175027,4718.39317739531
1218,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,1220.04147167287,140.321171976431
1219,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,242049.143361433,7596.31985525178
1220,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,331711.25983216,2952.22232699768
1221,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,42505.5071882375,921.425863736785
1222,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,3397.16566560768,348.838521897726
1223,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,19897.4848541662,643.995764949774
1224,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,77016.1950774996,3061.62885840804
1225,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,49317.5394306158,1882.15372435238
1226,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,44095.1915579726,1677.62308710258
1227,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,1407.01006805442,259.324655760153
1228,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,20522.3415953628,606.597287114933
1229,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,29601.5756893117,999.037815054144
1230,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,3859.95539617578,266.807930231469
1231,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,28403.8706338039,1129.94634234213
1232,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,11744.7066138057,630.791945482735
1233,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,2959.7131883057,249.155306771068
1234,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,729549.444489762,7273.91623205365
1235,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,5814.95605144295,326.107392148002
1236,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,12330.5659869397,1121.91219198109
1237,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,20264.747590947,598.632642296383
1238,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,444750.45454048,5318.39639905186
1239,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,146621.163215087,3245.10972830595
1240,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,12893.3963374164,501.030839071563
1241,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,16384.1168800458,557.78054854915
1242,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,86839.2766230074,1410.42962495457
1243,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,347870.160575889,7706.55719179307
1244,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,55426.3897210154,1405.92422481174
1245,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,1077.54439726158,134.978591471504
1246,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,1522.06492874247,193.374931473996
1247,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,1977893.33672628,12425.2039542267
1248,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,9375.45956560775,521.855744010071
1249,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,1038.09754053028,140.824384986254
1250,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,9916.15963469761,411.19074287339
1251,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,766001.750069354,5336.87043777625
1252,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,5175.83437394702,414.135977236096
1253,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,339419.874664614,6293.05985665192
1254,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,1118.5128492326,149.760032892389
1255,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,21571.2390109434,856.790542343938
1256,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,12720.9210361346,476.642738381506
1257,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,17724.2373860586,545.624741070348
1258,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,602285.501661174,5241.90823571553
