"h3_cell","codes","primary_code","version","data_source","provenance"
"8846482ee1fffff","P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482ee3fffff","P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482ee5fffff","P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482ee7fffff","P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482ee9fffff","P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482eebfffff","P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482eedfffff","P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f01fffff","AG-1","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f03fffff","A-1|B-2|R-5","R-5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f05fffff","IMX-1","IMX-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f07fffff","A-1|AG-1|P-2|R-5","R-5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f09fffff","F-1","F-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f0bfffff","F-1|P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f0dfffff","F-1","F-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f11fffff","P-2|R-5","R-5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f13fffff","AG-1","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f15fffff","A-1|P-2","A-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f17fffff","AG-1","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f19fffff","P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f1bfffff","P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f1dfffff","F-1","F-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f21fffff","AG-1|R-5","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f23fffff","A-1|A-2|AG-2|P-2|R-7.5","R-7.5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f25fffff","F-1","F-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f27fffff","A-1|A-2|B-1|R-5|R-7.5","R-5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f29fffff","IMX-1","IMX-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f2bfffff","AG-1","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f2dfffff","F-1","F-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f31fffff","P-2|R-5","R-5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f33fffff","AG-1","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f35fffff","A-1|A-2","A-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f37fffff","P-2|R-5","R-5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f39fffff","A-1|P-2|R-5","R-5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f3bfffff","AG-1","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f3dfffff","A-2|AG-2|B-1|P-2|R-5","P-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f41fffff","AG-2|R-20|R-5","R-20","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f43fffff","P-2|R-5|R-7.5","R-7.5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f45fffff","R-10|R-5","R-5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f47fffff","R-10|R-7.5","R-7.5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f49fffff","AG-1","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f4bfffff","P-1|R-10","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f4dfffff","A-1|AG-1|B-2|P-2","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f51fffff","F-1","F-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f53fffff","P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f55fffff","F-1","F-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f57fffff","P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f59fffff","P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f5bfffff","F-1","F-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f5dfffff","R-5|R-7.5","R-7.5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f61fffff","A-2|B-2|P-2|R-5","B-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f63fffff","F-1","F-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f65fffff","A-2|F-1|I-2","F-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f67fffff","F-1","F-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f69fffff","A-1|A-2|B-1|I-2|R-5|R-7.5","I-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f6bfffff","B-2|P-2|R-5|R-7.5","R-5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846482f6dfffff","B-1|P-2|R-5|R-7.5","R-5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464830a3fffff","AG-2","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464830b5fffff","AG-2|P-2|Resort","P-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464830b7fffff","AG-2|P-2","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846483191fffff","R-5","R-5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846483193fffff","AG-1","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846483197fffff","AG-1|P-2","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"884648319bfffff","Resort","Resort","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464831b1fffff","AG-2","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464831b3fffff","AG-2","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464831b5fffff","P-2|R-5","R-5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464831b7fffff","AG-2","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464831bbfffff","AG-2","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846483525fffff","B-1|R-5","R-5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846483527fffff","P-2|R-5","R-5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"884648352dfffff","P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846483883fffff","R-5","R-5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846483891fffff","AG-1","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846483893fffff","AG-1","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846483895fffff","AG-1","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846483897fffff","AG-1","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846483899fffff","AG-1|P-2","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"884648389bfffff","AG-1","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"884648389dfffff","R-5","R-5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464838b1fffff","AG-2","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464838b3fffff","AG-1","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464838b5fffff","AG-2|B-1|C|I-3|P-2","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464838b7fffff","AG-1|B-1|B-2|C|I-1|P-2","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464838b9fffff","AG-1|AG-2","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464838bbfffff","AG-1","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464838bdfffff","P-2","P-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464838d3fffff","R-5","R-5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846483991fffff","A-1|A-2|P-2","A-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846483993fffff","A-2|P-2|R-5","R-5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846483995fffff","P-1|R-7.5","R-7.5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846483997fffff","AG-2","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464839a1fffff","AG-2|P-2","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464839a3fffff","AG-2","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464839a5fffff","AG-1","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464839a7fffff","AG-2","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464839abfffff","R-5","R-5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464839adfffff","P-1|P-2","P-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464839b1fffff","AG-1","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464839b3fffff","AG-1","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464839b5fffff","AG-2","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464839b7fffff","AG-1","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464839b9fffff","AG-2","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464839bbfffff","AG-2","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464839bdfffff","AG-1","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"884648665bfffff","A-2|P-1|P-2|R-10","R-10","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846486683fffff","B-1","B-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"884648668bfffff","B-2|P-2","B-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846486691fffff","P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846486693fffff","B-1|P-2|R-5","R-5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846486697fffff","B-1|P-2","P-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846486699fffff","AG-1|AG-2|B-1|C","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"884648669bfffff","C|P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"884648669dfffff","AG-2|P-2|R-20|R-5","R-5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464866c3fffff","P-2","P-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464866c9fffff","A-2|P-2","P-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464866cbfffff","B-2|I-2","I-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464866d1fffff","AG-2","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464866d3fffff","AG-2|C","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464866d5fffff","B-1|C|P-2|R-5","R-5","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464866d7fffff","AG-2|B-1|C","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464866d9fffff","AG-1|C","AG-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464866dbfffff","F-1","F-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464866ddfffff","B-1|B-2|C|P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846487483fffff","AG-2","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"884648748bfffff","AG-2","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846487491fffff","AG-2","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846487493fffff","P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846487495fffff","P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846487497fffff","P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"8846487499fffff","AG-2","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"884648749bfffff","P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"884648749dfffff","AG-2","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464874b1fffff","P-1|R-10","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464874b3fffff","A-2|AG-1|C|P-2","P-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464874b9fffff","AG-2|P-1","AG-2","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464874bbfffff","P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464874d1fffff","P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464874d3fffff","P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
"88464874d5fffff","P-1","P-1","2026.02","City and County of Honolulu Zoning 2024 (res-8 polyfill)","Honolulu DPP LUO zoning districts, downloaded 2026-02-22; per-cell aggregation AG12 P2"
